"Dayton,,VARIOUS,OH,4/20/1976 13:30",qfqefdqefqed
"Brownsville,,CIRCLE,TN,4/25/1976 21:00",qfqefdqefqed
"Fricot City,,DISK,CA,4/30/1976 20:00",qfqefdqefqed
"St. Thomas,,DIAMOND,PA,5/1/1976 12:00",qfqefdqefqed
"Eastland,,,TX,5/1/1976 16:00",qfqefdqefqed
"Coventry,,FORMATION,RI,5/1/1976 20:00",qfqefdqefqed
"Lakewood,,TRIANGLE,CO,5/1/1976 22:00",qfqefdqefqed
"Miami,,SPHERE,FL,5/1/1976 23:00",qfqefdqefqed
"Covelo,,DISK,CA,5/10/1976 11:00",qfqefdqefqed
"New Danville,,DISK,PA,5/10/1976 20:15",qfqefdqefqed
"Grapevine,,EGG,CA,5/12/1976 23:50",qfqefdqefqed
"Hydes,,VARIOUS,MD,5/15/1976 19:00",qfqefdqefqed
"Newtown,,FIREBALL,CT,5/16/1976 20:00",qfqefdqefqed
"Ridgefield,,,CT,5/17/1976 2:00",qfqefdqefqed
"Enfield,,TRIANGLE,CT,5/20/1976 22:00",qfqefdqefqed
"South Lake Tahoe,,LIGHT,CA,5/29/1976 23:00",qfqefdqefqed
"Mountaintop,,CIGAR,PA,5/30/1976 18:00",qfqefdqefqed
"Mountaintop,,TRIANGLE,PA,5/30/1976 19:00",qfqefdqefqed
"Bell,,OTHER,CA,6/1/1976 0:00",qfqefdqefqed
"Haines City,,SPHERE,FL,6/1/1976 0:00",qfqefdqefqed
"Pine City,,CIGAR,MS,6/1/1976 0:00",qfqefdqefqed
"Washington,,LIGHT,IL,6/1/1976 0:00",qfqefdqefqed
"Midvale,,CHEVRON,UT,6/1/1976 1:00",qfqefdqefqed
"Scottsville,,OVAL,KY,6/1/1976 1:00",qfqefdqefqed
"Howell,,,MI,6/1/1976 2:00",qfqefdqefqed
"Pass Christian,,LIGHT,MS,6/1/1976 2:00",qfqefdqefqed
"Federal Way,,CIRCLE,WA,6/1/1976 4:00",qfqefdqefqed
"Syracuse,,OVAL,NY,6/1/1976 8:30",qfqefdqefqed
"Richmond,,DISK,VA,6/1/1976 9:00",qfqefdqefqed
"Meridien,,OTHER,CT,6/1/1976 12:00",qfqefdqefqed
"Orlando,,CYLINDER,FL,6/1/1976 12:00",qfqefdqefqed
"Gulf of Mexico,,OVAL,FL,6/1/1976 14:00",qfqefdqefqed
"Meriden,,,CT,6/1/1976 16:00",qfqefdqefqed
"Raceland,,CIRCLE,LA,6/1/1976 16:30",qfqefdqefqed
"Pacific Palisades,,TRIANGLE,CA,6/1/1976 17:00",qfqefdqefqed
"Barberton,,OVAL,OH,6/1/1976 18:00",qfqefdqefqed
"Fayetteville,,TRIANGLE,IL,6/1/1976 18:00",qfqefdqefqed
"Upper Saddle River,,DISK,NJ,6/1/1976 18:00",qfqefdqefqed
"Chunky,,DISK,MS,6/1/1976 19:00",qfqefdqefqed
"Glennville,,TRIANGLE,GA,6/1/1976 19:00",qfqefdqefqed
"Santa Paula,,RECTANGLE,CA,6/1/1976 19:00",qfqefdqefqed
"Columbus,,LIGHT,OH,6/1/1976 20:00",qfqefdqefqed
"Covington,,DISK,KY,6/1/1976 20:00",qfqefdqefqed
"Niagara Falls,,FLASH,NY,6/1/1976 20:00",qfqefdqefqed
"Shepherd,,TRIANGLE,TX,6/1/1976 20:00",qfqefdqefqed
"Tacoma,,SPHERE,WA,6/1/1976 20:00",qfqefdqefqed
"Jacksonville,,DISK,FL,6/1/1976 20:30",qfqefdqefqed
"Alexandria,,LIGHT,LA,6/1/1976 21:00",qfqefdqefqed
"Covington,,DISK,KY,6/1/1976 21:00",qfqefdqefqed
"Point Pleasent,,LIGHT,NJ,6/1/1976 21:00",qfqefdqefqed
"Cossayuna,,,NY,6/1/1976 22:00",qfqefdqefqed
"Gresham,,VARIOUS,OR,6/1/1976 22:00",qfqefdqefqed
"Kannapolis,,OVAL,NC,6/1/1976 23:00",qfqefdqefqed
"Newark,,CIRCLE,OH,6/1/1976 23:00",qfqefdqefqed
"no data,,LIGHT,TN,6/1/1976 23:00",qfqefdqefqed
"Rutherfordton,BLUE,,NC,6/1/1976 23:00",qfqefdqefqed
"Waco,,SPHERE,TX,6/1/1976 23:00",qfqefdqefqed
"Everett,,,WA,6/2/1976 0:00",qfqefdqefqed
"Holyoke,,DISK,MA,6/5/1976 23:00",qfqefdqefqed
"Copley,,DISK,OH,6/6/1976 13:00",qfqefdqefqed
"Fort Worth,BLUE,FIREBALL,TX,6/6/1976 16:00",qfqefdqefqed
"San Diego,,CIRCLE,CA,6/6/1976 21:00",qfqefdqefqed
"Imperial Beach,,LIGHT,CA,6/6/1976 22:00",qfqefdqefqed
"Mansfield,,DISK,OH,6/6/1976 23:00",qfqefdqefqed
"Littleton,,,CO,6/10/1976 22:35",qfqefdqefqed
"Wurtland,,CIGAR,KY,6/14/1976 3:30",qfqefdqefqed
"South  Hattisburg,,OVAL,MS,6/14/1976 13:00",qfqefdqefqed
"Midland,,LIGHT,TX,6/15/1976 2:00",qfqefdqefqed
"Odessa,,DISK,TX,6/15/1976 2:00",qfqefdqefqed
"Greenbush,,CIRCLE,MN,6/15/1976 3:00",qfqefdqefqed
"""Woodberry Forest Preparatory School, VA"",,LIGHT,VA,6/15/1976 3:00",qfqefdqefqed
"Bonney Lake,,OTHER,WA,6/15/1976 6:30",qfqefdqefqed
"Strathmore,,CIGAR,CA,6/15/1976 7:00",qfqefdqefqed
"Canton,,CIGAR,OH,6/15/1976 11:00",qfqefdqefqed
"Winchester,,CIRCLE,MA,6/15/1976 13:00",qfqefdqefqed
"Bergenfield,,CIGAR,NJ,6/15/1976 14:00",qfqefdqefqed
"Ford City,RED,CIGAR,PA,6/15/1976 17:00",qfqefdqefqed
"Mt. Royal,,,NJ,6/15/1976 19:00",qfqefdqefqed
"Simi Valley,,LIGHT,CA,6/15/1976 20:00",qfqefdqefqed
"Smithtown,,DISK,NY,6/15/1976 20:00",qfqefdqefqed
"Brentwood,,DISK,NY,6/15/1976 21:00",qfqefdqefqed
"Long Beach,,DISK,NY,6/15/1976 21:00",qfqefdqefqed
"Western,,RECTANGLE,KS,6/15/1976 21:00",qfqefdqefqed
"Wyandotte,,TRIANGLE,MI,6/15/1976 21:30",qfqefdqefqed
"Beaver Creek,,DISK,OR,6/15/1976 22:00",qfqefdqefqed
"Joshua Tree National Monument,,FORMATION,CA,6/15/1976 22:00",qfqefdqefqed
"Simi Valley,,CIRCLE,CA,6/15/1976 22:00",qfqefdqefqed
"Wilkes-Barre,,DISK,PA,6/15/1976 22:00",qfqefdqefqed
"Tulsa,,LIGHT,OK,6/15/1976 22:45",qfqefdqefqed
"Drumright,,,OK,6/15/1976 23:00",qfqefdqefqed
"Hobbs,,FLASH,NM,6/15/1976 23:00",qfqefdqefqed
"Dale,,OTHER,IN,6/17/1976 21:00",qfqefdqefqed
"Warden,,LIGHT,WA,6/18/1976 21:00",qfqefdqefqed
"Limestone,,CIGAR,ME,6/20/1976 0:00",qfqefdqefqed
"Dunbar,,TRIANGLE,WV,6/20/1976 20:00",qfqefdqefqed
"Little Rock,,SPHERE,AR,6/21/1976 1:30",qfqefdqefqed
"Palo Alto,,LIGHT,CA,6/22/1976 1:00",qfqefdqefqed
"Madison,,CIRCLE,NH,6/23/1976 22:00",qfqefdqefqed
"Phoenix,,DISK,AZ,6/25/1976 22:00",qfqefdqefqed
"Youngstown,,DISK,OH,6/25/1976 23:00",qfqefdqefqed
"Fargo,,DISK,ND,6/26/1976 11:00",qfqefdqefqed
"Lake McClure,,,CA,6/30/1976 0:00",qfqefdqefqed
"Kutztown,,DISK,PA,6/30/1976 0:30",qfqefdqefqed
"Cactus Flat,RED ORANGE,FIREBALL,SD,6/30/1976 1:00",qfqefdqefqed
"San Jose,,SPHERE,CA,6/30/1976 7:00",qfqefdqefqed
"Berrien Springs,,DISK,MI,6/30/1976 12:00",qfqefdqefqed
"Cambridge,,DIAMOND,MA,6/30/1976 18:00",qfqefdqefqed
"Hadley,,OVAL,KY,6/30/1976 20:00",qfqefdqefqed
"Simi Valley,,LIGHT,CA,6/30/1976 20:00",qfqefdqefqed
"Elmira Heights,,CIRCLE,NY,6/30/1976 21:15",qfqefdqefqed
"Springfield,,DISK,LA,6/30/1976 22:00",qfqefdqefqed
"Brooksville,,DISK,FL,6/30/1976 23:00",qfqefdqefqed
"Johnstown,,TRIANGLE,CO,7/1/1976 0:00",qfqefdqefqed
"San Diego,RED,TRIANGLE,CA,7/1/1976 0:00",qfqefdqefqed
"Santa Cruz,,,CA,7/1/1976 0:00",qfqefdqefqed
"Grand Chain,,FIREBALL,IL,7/1/1976 14:00",qfqefdqefqed
"Corpus Christi,,CYLINDER,TX,7/1/1976 15:00",qfqefdqefqed
"Lompoc,,CIRCLE,CA,7/1/1976 20:00",qfqefdqefqed
"Philadelphia,,OVAL,PA,7/1/1976 20:00",qfqefdqefqed
"Charleston,GREEN,,SC,7/1/1976 21:00",qfqefdqefqed
"Daytona,,FIREBALL,FL,7/1/1976 21:00",qfqefdqefqed
"Hudson,,CIGAR,MI,7/1/1976 21:00",qfqefdqefqed
"Ft. Belvoir,,FORMATION,VA,7/1/1976 22:00",qfqefdqefqed
"Gadsden,,DISK,AL,7/1/1976 22:00",qfqefdqefqed
"San Diego,,LIGHT,CA,7/1/1976 23:30",qfqefdqefqed
"Boulder,,DISK,CO,7/3/1976 21:00",qfqefdqefqed
"Allenspark,,TEARDROP,CO,7/4/1976 1:00",qfqefdqefqed
"Ridinger Lake,,RECTANGLE,IN,7/4/1976 2:00",qfqefdqefqed
"Ausable Forks,,SPHERE,NY,7/4/1976 22:00",qfqefdqefqed
"Taylorville,,LIGHT,IL,7/4/1976 23:59",qfqefdqefqed
"Allentown,,,PA,7/5/1976 2:46",qfqefdqefqed
"Kings Bay,YELLOW,LIGHT,GA,7/5/1976 23:45",qfqefdqefqed
"St. Clair Shores,,DISK,MI,7/8/1976 15:00",qfqefdqefqed
"Phoenix,,DISK,AZ,7/10/1976 11:30",qfqefdqefqed
"Strongsville,,TRIANGLE,OH,7/10/1976 23:00",qfqefdqefqed
"Warwick,,CIGAR,RI,7/12/1976 18:01",qfqefdqefqed
"Cave Junction,,TRIANGLE,OR,7/15/1976 0:00",qfqefdqefqed
"Nevada,,LIGHT,MO,7/15/1976 2:00",qfqefdqefqed
"Santa Monica,,,CA,7/15/1976 3:00",qfqefdqefqed
"Winter Park,,FIREBALL,FL,7/15/1976 10:00",qfqefdqefqed
"St. Louis,,CYLINDER,MO,7/15/1976 13:00",qfqefdqefqed
"Hyde Park,,DISK,NY,7/15/1976 14:00",qfqefdqefqed
"Vashon Island,ORANGE,SPHERE,WA,7/15/1976 14:30",qfqefdqefqed
"Berthold,,CIGAR,ND,7/15/1976 15:00",qfqefdqefqed
"Kissimmee,,CIRCLE,FL,7/15/1976 19:00",qfqefdqefqed
"Orlando,,DISK,FL,7/15/1976 20:00",qfqefdqefqed
"Silverthorne,,DISK,CO,7/15/1976 20:00",qfqefdqefqed
"West Liberty,,CIRCLE,IA,7/15/1976 20:00",qfqefdqefqed
"Memphis,,LIGHT,TN,7/15/1976 21:30",qfqefdqefqed
"Leakey,,LIGHT,TX,7/15/1976 21:50",qfqefdqefqed
"Pine City,,OVAL,MN,7/15/1976 22:00",qfqefdqefqed
"St. Charles,,LIGHT,MO,7/15/1976 22:30",qfqefdqefqed
"Bokchito,,CIRCLE,OK,7/15/1976 23:00",qfqefdqefqed
"Greenup,,LIGHT,KY,7/15/1976 23:00",qfqefdqefqed
"Leominster,,,MA,7/15/1976 23:00",qfqefdqefqed
"Hampton,,,NH,7/17/1976 1:00",qfqefdqefqed
"Iowa City,,CIGAR,IA,7/17/1976 21:00",qfqefdqefqed
"Roseville,,RECTANGLE,MN,7/20/1976 5:30",qfqefdqefqed
"New Gulf,,TRIANGLE,TX,7/20/1976 21:00",qfqefdqefqed
"Newbury Park,,,CA,7/20/1976 22:50",qfqefdqefqed
"Durham,,,FL,7/20/1976 23:30",qfqefdqefqed
"Warren,,DISK,MI,7/21/1976 1:00",qfqefdqefqed
"Brevard,ORANGE,SPHERE,NC,7/21/1976 23:00",qfqefdqefqed
"Casper,,CIRCLE,WY,7/25/1976 18:00",qfqefdqefqed
"Warwick,,LIGHT,NY,7/26/1976 19:00",qfqefdqefqed
"Cowley,,CYLINDER,WY,7/27/1976 1:00",qfqefdqefqed
"Fort Lauderdale,,DISK,FL,7/28/1976 3:30",qfqefdqefqed
"Fort Lauderdale,,DISK,FL,7/28/1976 21:00",qfqefdqefqed
"South Africa,,OVAL,AR,7/30/1976 20:00",qfqefdqefqed
"Georgetown,,LIGHT,TX,8/1/1976 0:00",qfqefdqefqed
"Arlington,,DISK,VT,8/1/1976 18:00",qfqefdqefqed
"San Jose,,DISK,CA,8/1/1976 21:00",qfqefdqefqed
"Houston,,,TX,8/1/1976 23:20",qfqefdqefqed
"Sacramento,,RECTANGLE,CA,8/8/1976 19:30",qfqefdqefqed
"Mountlake Terrace,,TRIANGLE,WA,8/8/1976 23:00",qfqefdqefqed
"Port Richey,GREEN,FORMATION,FL,8/8/1976 23:30",qfqefdqefqed
"Northwood,,LIGHT,IA,8/10/1976 1:00",qfqefdqefqed
"Arcola,,CROSS,VA,8/10/1976 21:00",qfqefdqefqed
"Sebago,,LIGHT,ME,8/10/1976 22:30",qfqefdqefqed
"Portland,,TRIANGLE,OR,8/11/1976 21:00",qfqefdqefqed
"Avenue City,,LIGHT,MO,8/15/1976 2:00",qfqefdqefqed
"McDermitt,RED,CYLINDER,NV,8/15/1976 16:30",qfqefdqefqed
"Birmingham,,DISK,AL,8/15/1976 18:00",qfqefdqefqed
"Buellton,,OTHER,CA,8/15/1976 19:00",qfqefdqefqed
"Kenosha,,TRIANGLE,WI,8/15/1976 21:00",qfqefdqefqed
"Lincoln Park,,CIRCLE,MI,8/15/1976 22:00",qfqefdqefqed
"Hatboro,,SPHERE,PA,8/15/1976 22:30",qfqefdqefqed
"Weekapaug,,FORMATION,RI,8/15/1976 22:30",qfqefdqefqed
"Ossipee,,LIGHT,NH,8/15/1976 23:00",qfqefdqefqed
"Tierra Verde,,VARIOUS,FL,8/15/1976 23:00",qfqefdqefqed
"Sycamore,,TRIANGLE,IL,8/18/1976 17:00",qfqefdqefqed
"Los Angeles,,RECTANGLE,CA,8/20/1976 1:00",qfqefdqefqed
"Kissimmee,,DISK,FL,8/20/1976 20:00",qfqefdqefqed
"Jonesboro,,TRIANGLE,LA,8/25/1976 22:00",qfqefdqefqed
"Portland,,CIGAR,OR,8/30/1976 2:00",qfqefdqefqed
"Canon City,,OVAL,CO,9/1/1976 4:00",qfqefdqefqed
"San Antonio,,SPHERE,TX,9/1/1976 9:00",qfqefdqefqed
"St. Agatha,,LIGHT,ME,9/1/1976 19:00",qfqefdqefqed
"Lighthouse Point,,DISK,FL,9/1/1976 21:00",qfqefdqefqed
"Washougal,,LIGHT,WA,9/1/1976 22:00",qfqefdqefqed
"Belzoni,,LIGHT,MS,9/1/1976 22:30",qfqefdqefqed
"Ahwahnee,BLUE,FIREBALL,CA,9/1/1976 23:00",qfqefdqefqed
"Moose Lake,,DISK,MN,9/2/1976 3:00",qfqefdqefqed
"Broadview Heights,,DISK,OH,9/5/1976 2:00",qfqefdqefqed
"County,RED,OTHER,KY,9/7/1976 18:45",qfqefdqefqed
"Franconia,,OTHER,NH,9/10/1976 3:00",qfqefdqefqed
"O'Fallon,RED,DISK,IL,9/10/1976 15:30",qfqefdqefqed
"New York City,,DISK,NY,9/10/1976 22:00",qfqefdqefqed
"Albany,,CIRCLE,NY,9/10/1976 23:00",qfqefdqefqed
"Rancho Palos Verdes,,SPHERE,MT,9/15/1976 16:30",qfqefdqefqed
"Laredo,,OVAL,TX,9/15/1976 18:00",qfqefdqefqed
"Lynch Station,,LIGHT,VA,9/15/1976 19:30",qfqefdqefqed
"Sacramento,,OVAL,CA,9/15/1976 20:00",qfqefdqefqed
"Centralia,,OTHER,IL,9/15/1976 21:00",qfqefdqefqed
"Hoodsport,,,WA,9/15/1976 21:00",qfqefdqefqed
"Bordentown,,OVAL,NJ,9/19/1976 22:00",qfqefdqefqed
"Williamsburg,,CIRCLE,KY,9/20/1976 7:30",qfqefdqefqed
"Akron,,LIGHT,OH,9/25/1976 22:00",qfqefdqefqed
"St. Paul,GREEN,,MN,9/27/1976 3:00",qfqefdqefqed
"Hartville,,DISK,OH,10/1/1976 7:00",qfqefdqefqed
"Fairport,,DISK,NY,10/1/1976 19:00",qfqefdqefqed
"Thonotosassa,,DISK,FL,10/1/1976 21:00",qfqefdqefqed
"Charleston AFS,,,ME,10/2/1976 1:00",qfqefdqefqed
"Limestone,,DISK,ME,10/2/1976 22:00",qfqefdqefqed
"Washougal,,OVAL,WA,10/10/1976 20:30",qfqefdqefqed
"Emporia,,DISK,KS,10/12/1976 23:00",qfqefdqefqed
"Mineral King,,DISK,CA,10/15/1976 17:30",qfqefdqefqed
"Rochester,RED,,NY,10/15/1976 19:30",qfqefdqefqed
"Eveleth,,LIGHT,MN,10/15/1976 21:00",qfqefdqefqed
"Almena,,,WI,10/15/1976 23:00",qfqefdqefqed
"New Gretna,,TRIANGLE,NJ,10/16/1976 0:00",qfqefdqefqed
"Avon Lake,,CIRCLE,OH,10/20/1976 0:00",qfqefdqefqed
"Soldotna,RED,SPHERE,AK,10/20/1976 22:00",qfqefdqefqed
"St. George,RED,LIGHT,UT,10/21/1976 21:00",qfqefdqefqed
"Dallas,,DISK,TX,10/30/1976 16:30",qfqefdqefqed
"Louisville,,DISK,KY,10/30/1976 22:50",qfqefdqefqed
"Los Angeles,,OVAL,CA,10/31/1976 18:00",qfqefdqefqed
"Garland,,OTHER,TX,10/31/1976 20:00",qfqefdqefqed
"Wilmington,,DISK,DE,11/1/1976 21:30",qfqefdqefqed
"Orchard Lake,,RECTANGLE,MI,11/5/1976 19:30",qfqefdqefqed
"Hartsville,,LIGHT,SC,11/11/1976 20:00",qfqefdqefqed
"Tarboro,,DISK,NC,11/12/1976 18:00",qfqefdqefqed
"Oscoda,,DISK,MI,11/15/1976 21:00",qfqefdqefqed
"Taunton,ORANGE,FIREBALL,MA,11/15/1976 22:00",qfqefdqefqed
"Bedford Heights,BLUE,OVAL,OH,11/15/1976 23:00",qfqefdqefqed
"Pennsylvania,,DISK,PA,11/17/1976 15:00",qfqefdqefqed
"Sierra Vista,,,AZ,11/19/1976 23:00",qfqefdqefqed
"Virginia,,FIREBALL,VA,11/25/1976 20:20",qfqefdqefqed
"Omaha,,RECTANGLE,NE,11/25/1976 23:00",qfqefdqefqed
"Houston,,CIRCLE,TX,11/26/1976 3:30",qfqefdqefqed
"Stead Nevada,,DISK,NV,11/27/1976 15:00",qfqefdqefqed
"Milford,,DISK,CT,12/3/1976 15:30",qfqefdqefqed
"Monrovia,,TRIANGLE,IN,12/3/1976 23:00",qfqefdqefqed
"Davie,,VARIOUS,FL,12/6/1976 5:30",qfqefdqefqed
"Junction City,,DIAMOND,KS,12/15/1976 22:15",qfqefdqefqed
"Winslow,,DISK,ME,12/25/1976 19:00",qfqefdqefqed
"Conshohocken,,OTHER,PA,12/27/1976 19:00",qfqefdqefqed
"New Canaan,,,CT,1/1/1977 2:30",qfqefdqefqed
"Great Neck,,CYLINDER,NY,1/1/1977 12:00",qfqefdqefqed
"New York City,,SPHERE,NY,1/1/1977 19:30",qfqefdqefqed
"La Crescenta,,FORMATION,CA,1/1/1977 20:00",qfqefdqefqed
"Westminster,,DISK,CA,1/1/1977 20:00",qfqefdqefqed
"El Paso,,,TX,1/14/1977 22:00",qfqefdqefqed
"Dingman's Ferry,,LIGHT,PA,1/15/1977 1:00",qfqefdqefqed
"Scottsbluff County,,CHEVRON,NE,1/15/1977 20:10",qfqefdqefqed
"Fall River,,OVAL,RI,1/18/1977 17:45",qfqefdqefqed
"Riverside,,OVAL,RI,1/18/1977 17:45",qfqefdqefqed
"Coventry,,TRIANGLE,RI,1/19/1977 20:30",qfqefdqefqed
"Ft. Knox,,LIGHT,KY,2/15/1977 2:30",qfqefdqefqed
"Joyce Kilmer Slickrock Creek Wilderness,,CIRCLE,NC,2/15/1977 20:00",qfqefdqefqed
"Bloomington,,OVAL,IN,2/21/1977 23:42",qfqefdqefqed
"Terre Haute,,,IN,3/1/1977 12:12",qfqefdqefqed
"Hamlet,,SPHERE,IL,3/1/1977 20:00",qfqefdqefqed
"Hometown,,TRIANGLE,PA,3/2/1977 20:45",qfqefdqefqed
"St. Louis,,CIRCLE,MO,3/11/1977 13:00",qfqefdqefqed
"Stevens Pass,ORANGE,SPHERE,WA,3/15/1977 20:30",qfqefdqefqed
"Brea,,FORMATION,CA,3/15/1977 22:00",qfqefdqefqed
"Los Angeles,,DISK,CA,3/17/1977 18:00",qfqefdqefqed
"Lake Worth,,CHEVRON,TX,3/19/1977 19:00",qfqefdqefqed
"Los Angeles,,OTHER,CA,3/19/1977 20:30",qfqefdqefqed
"Minneola,,CIGAR,FL,3/20/1977 11:00",qfqefdqefqed
"Ridgway,RED,RECTANGLE,IL,3/20/1977 20:00",qfqefdqefqed
"Southgate,,DISK,MI,3/27/1977 10:00",qfqefdqefqed
"Louisville,RED,LIGHT,KY,4/1/1977 22:00",qfqefdqefqed
"Silver Spring,,DISK,MD,4/11/1977 14:00",qfqefdqefqed
"Hattiesburg,RED GREEN,CIGAR,MS,4/15/1977 5:00",qfqefdqefqed
"Hattiesburg,RED GREEN,CIGAR,MS,4/15/1977 17:00",qfqefdqefqed
"Phoenix,,CIGAR,AZ,4/15/1977 21:00",qfqefdqefqed
"Clearence Center,,OVAL,NY,4/15/1977 23:00",qfqefdqefqed
"South Royalton,,DISK,VT,4/16/1977 14:00",qfqefdqefqed
"Long Green,,DISK,MD,4/17/1977 16:30",qfqefdqefqed
"Augusta,,RECTANGLE,GA,4/17/1977 22:00",qfqefdqefqed
"Kansas City,RED,OTHER,MO,4/26/1977 18:05",qfqefdqefqed
"Sinton,,OVAL,TX,4/30/1977 23:00",qfqefdqefqed
"Bridgeport,,DISK,CT,5/1/1977 0:00",qfqefdqefqed
"Jacksonville,,TRIANGLE,AR,5/1/1977 0:00",qfqefdqefqed
"none,,SPHERE,FL,5/1/1977 1:00",qfqefdqefqed
"Yazoo City,,OVAL,MS,5/1/1977 17:00",qfqefdqefqed
"Des Plaines,,OVAL,IL,5/1/1977 19:00",qfqefdqefqed
"Palatine,,OVAL,IL,5/1/1977 19:00",qfqefdqefqed
"Winamuccha,,CIGAR,NV,5/1/1977 20:25",qfqefdqefqed
"Freeland,,OTHER,MI,5/1/1977 21:30",qfqefdqefqed
"Denver,,LIGHT,CO,5/1/1977 22:00",qfqefdqefqed
"Kinder,,SPHERE,LA,5/8/1977 16:00",qfqefdqefqed
"Kemah,,LIGHT,TX,5/10/1977 1:00",qfqefdqefqed
"Salem,,CIGAR,OR,5/15/1977 0:00",qfqefdqefqed
"Elmont,,DISK,VA,5/15/1977 8:00",qfqefdqefqed
"Minneapolis,RED GREEN,,MN,5/15/1977 23:00",qfqefdqefqed
"Marana,,SPHERE,AZ,5/22/1977 20:00",qfqefdqefqed
"Mettacahonts,,CIRCLE,NY,5/23/1977 21:00",qfqefdqefqed
"Marshall,,CIGAR,IL,5/25/1977 1:00",qfqefdqefqed
"Meridian,,DISK,ID,5/28/1977 0:00",qfqefdqefqed
"Meridian,,DISK,ID,5/28/1977 0:01",qfqefdqefqed
"Los Angeles,,CIGAR,CA,5/28/1977 21:00",qfqefdqefqed
"Watertown,,CIGAR,NY,5/29/1977 23:30",qfqefdqefqed
"Bratenhaul,,DISK,OH,5/30/1977 10:00",qfqefdqefqed
"Clements,,VARIOUS,CA,6/1/1977 0:00",qfqefdqefqed
"Miami,,DIAMOND,FL,6/1/1977 0:00",qfqefdqefqed
"Raymond,,TRIANGLE,NH,6/1/1977 0:30",qfqefdqefqed
"Hesperia,,EGG,CA,6/1/1977 1:00",qfqefdqefqed
"Coral Springs,,TRIANGLE,FL,6/1/1977 1:30",qfqefdqefqed
"Hanna City,,CYLINDER,IL,6/1/1977 2:00",qfqefdqefqed
"Plantation,,CIRCLE,FL,6/1/1977 2:00",qfqefdqefqed
"Shaver Lake,,CIGAR,CA,6/1/1977 3:30",qfqefdqefqed
"Fort Worth,,DISK,TX,6/1/1977 16:00",qfqefdqefqed
"Shelby,,CIRCLE,OH,6/1/1977 17:00",qfqefdqefqed
"Meriden,,OVAL,CT,6/1/1977 20:00",qfqefdqefqed
"San Antonio,,OVAL,TX,6/1/1977 21:00",qfqefdqefqed
"Butte Meadows,,,CA,6/1/1977 22:00",qfqefdqefqed
"Hart's Location,,CIRCLE,NH,6/1/1977 22:00",qfqefdqefqed
"John Day,RED ORANGE,OVAL,OR,6/1/1977 22:00",qfqefdqefqed
"Simi Valley,RED,DISK,CA,6/1/1977 22:00",qfqefdqefqed
"Grand Forks,,CIRCLE,ND,6/1/1977 23:00",qfqefdqefqed
"Houtzdale R.D.,,EGG,PA,6/1/1977 23:00",qfqefdqefqed
"Yazoo City,,OVAL,MS,6/1/1977 23:00",qfqefdqefqed
"Hudson,,CIRCLE,NH,6/1/1977 23:30",qfqefdqefqed
"Gaithersburg,,CIGAR,MD,6/1/1977 23:45",qfqefdqefqed
"Valley Station,,CIRCLE,KY,6/4/1977 23:00",qfqefdqefqed
"Napa,,DISK,CA,6/6/1977 19:00",qfqefdqefqed
"Winston,,CIRCLE,OR,6/7/1977 23:00",qfqefdqefqed
"Kingsville,,DISK,TX,6/10/1977 15:00",qfqefdqefqed
"Stockton,,DISK,CA,6/10/1977 20:00",qfqefdqefqed
"Leesburg,,OTHER,FL,6/10/1977 20:30",qfqefdqefqed
"Santa Rosa,,CHEVRON,CA,6/10/1977 21:00",qfqefdqefqed
"Dekalb,,OTHER,IL,6/10/1977 22:30",qfqefdqefqed
"Barstow,,,CA,6/15/1977 1:00",qfqefdqefqed
"Fort Worth,,SPHERE,TX,6/15/1977 1:00",qfqefdqefqed
"Stillwater,,LIGHT,OK,6/15/1977 1:00",qfqefdqefqed
"Kodiak Island,,CIRCLE,AK,6/15/1977 2:00",qfqefdqefqed
"Indiana,,,IN,6/15/1977 10:00",qfqefdqefqed
"Cedar City,,TRIANGLE,UT,6/15/1977 13:00",qfqefdqefqed
"West Palm Beach,,DISK,FL,6/15/1977 15:00",qfqefdqefqed
"Arlington Heights,,DISK,IL,6/15/1977 19:00",qfqefdqefqed
"Medina,,DISK,OH,6/15/1977 20:00",qfqefdqefqed
"New Orleans,,,LA,6/15/1977 20:00",qfqefdqefqed
"Sacramento,,DISK,CA,6/15/1977 20:30",qfqefdqefqed
"Asheville,,,NC,6/15/1977 21:00",qfqefdqefqed
"Auburn,,TRIANGLE,CA,6/15/1977 21:00",qfqefdqefqed
"Gaithersburg,,OVAL,MD,6/15/1977 21:00",qfqefdqefqed
"Newington,,DISK,NH,6/15/1977 21:00",qfqefdqefqed
"Newport,,LIGHT,OR,6/15/1977 21:30",qfqefdqefqed
"San Diego,BLUE,SPHERE,CA,6/15/1977 21:30",qfqefdqefqed
"Fort Collins,,CIGAR,CO,6/15/1977 22:00",qfqefdqefqed
"Otis,RED GREEN,DISK,MA,6/15/1977 22:30",qfqefdqefqed
"Topeka,,LIGHT,KS,6/15/1977 22:30",qfqefdqefqed
"Ridgefield,,CIRCLE,WA,6/15/1977 23:00",qfqefdqefqed
"Rockville,,DISK,MD,6/16/1977 19:00",qfqefdqefqed
"Interstate 65,,LIGHT,AL,6/16/1977 22:00",qfqefdqefqed
"Columbia,,OVAL,NC,6/17/1977 1:00",qfqefdqefqed
"Lake Worth,,CIGAR,FL,6/17/1977 23:15",qfqefdqefqed
"Arvada,,LIGHT,CO,6/19/1977 22:05",qfqefdqefqed
